Timestamp;real_rpm;rpm_set
15536000;141;150
15548000;145;150
15560000;157;150
15571000;166;150
15583000;156;150
15595000;150;150
15606000;163;150
15617000;151;150
15629000;151;150
15641000;151;150
15653000;149;150
15664000;149;150
15676000;145;150
15687000;143;150
15698000;143;150
15710000;142;150
15721000;137;150
15732000;139;150
15744000;153;150
15756000;151;150
15768000;144;150
15779000;151;150
15790000;167;150
15801000;154;150
15813000;154;150
15825000;158;150
15837000;151;150
15849000;154;150
15860000;146;150
15871000;152;150
15883000;151;150
15895000;142;150
15907000;143;150
15918000;138;150
15930000;143;150
15942000;145;150
15954000;155;150
15966000;167;150
15978000;159;150
15990000;156;150
16001000;154;150
16011000;156;150
16023000;149;150
16035000;149;150
16047000;158;150
16058000;160;150
16069000;149;150
16080000;149;150
16092000;142;150
16103000;142;150
16115000;140;150
16126000;136;150
16138000;148;150
16150000;153;150
16162000;152;150
16174000;152;150
16185000;168;150
16196000;154;150
16208000;152;150
16219000;150;150
16230000;156;150
16241000;154;150
16252000;147;150
16264000;154;150
16276000;151;150
16288000;148;150
16299000;142;150
16311000;139;150
16323000;144;150
16335000;141;150
16346000;148;150
16358000;157;150
16369000;166;150
16380000;153;150
16392000;151;150
16403000;164;150
16416000;152;150
16427000;153;150
16438000;152;150
16450000;149;150
16461000;151;150
16472000;144;150
16484000;142;150
16495000;143;150
16506000;142;150
16518000;139;150
16529000;139;150
16541000;154;150
16553000;152;150
16564000;145;150
16575000;150;150
16587000;161;150
16599000;152;150
16611000;154;150
16622000;155;150
16634000;151;150
16646000;153;150
16658000;148;150
16670000;151;150
16681000;150;150
16693000;145;150
16705000;143;150
16717000;141;150
16729000;142;150
16741000;147;150
16752000;155;150
16764000;174;150
16775000;159;150
16787000;155;150
16799000;155;150
16811000;152;150
16822000;153;150
16833000;149;150
16845000;158;150
16856000;158;150
16868000;148;150
16879000;147;150
16890000;139;150
16901000;140;150
16913000;140;150
16924000;137;150
16935000;148;150
16946000;155;150
16957000;150;150
16969000;151;150
16981000;159;150
16992000;156;150
17004000;148;150
17016000;149;150
17028000;156;150
17039000;152;150
17051000;145;150
17062000;156;150
17074000;153;150
17086000;149;150
17098000;142;150
17110000;138;150
17121000;146;150
17131000;140;150
17142000;146;150
17153000;155;150
17165000;167;150
17177000;154;150
17189000;151;150
17201000;163;150
17213000;151;150
17225000;150;150
17237000;153;150
17248000;152;150
17260000;151;150
17271000;145;150
17283000;145;150
17295000;143;150
17307000;139;150
17319000;135;150
17330000;139;150
17341000;159;150
17352000;152;150
17364000;145;150
17376000;150;150
17388000;160;150
17400000;151;150
17412000;148;150
17424000;157;150
17436000;152;150
17448000;145;150
17460000;155;150
17471000;153;150
17483000;148;150
17494000;141;150
17505000;140;150
17517000;143;150
17528000;141;150
17540000;146;150
17552000;156;150
17563000;168;150
17575000;154;150
17587000;151;150
17598000;164;150
17609000;151;150
17621000;153;150
17633000;151;150
17645000;154;150
17657000;151;150
17669000;147;150
17680000;151;150
17692000;145;150
17704000;142;150
17716000;137;150
17727000;138;150
17739000;160;150
17751000;152;150
17763000;152;150
17774000;152;150
17786000;161;150
17798000;149;150
17809000;150;150
17821000;157;150
17833000;152;150
17845000;146;150
17857000;154;150
17868000;149;150
17878000;145;150
17890000;139;150
17901000;141;150
17913000;143;150
17925000;142;150
17937000;147;150
17949000;156;150
17960000;168;150
17971000;157;150
17983000;156;150
17995000;157;150
18006000;152;150
18018000;150;150
18029000;149;150
18040000;159;150
18052000;156;150
18063000;151;150
18074000;146;150
18086000;142;150
18097000;142;150
18109000;140;150
18120000;137;150
18132000;150;150
18144000;153;150
18156000;150;150
18167000;151;150
18178000;161;150
18189000;154;150
18201000;153;150
18213000;150;150
18225000;149;150
18236000;149;150
18248000;147;150
18259000;152;150
18271000;154;150
18283000;144;150
18295000;141;150
18307000;138;150
18318000;146;150
18330000;146;150
18342000;157;150
18353000;160;150
18364000;167;150
18376000;151;150
18388000;149;150
18400000;159;150
18412000;150;150
18423000;147;150
18434000;155;150
18446000;151;150
18458000;153;150
18469000;148;150
18481000;144;150
18492000;144;150
18504000;140;150
18515000;136;150
18526000;144;150
18537000;159;150
18549000;153;150
18560000;153;150
18572000;151;150
18583000;162;150
18594000;152;150
18606000;153;150
18617000;158;150
18628000;151;150
18639000;152;150
18651000;148;150
18662000;149;150
18674000;147;150
18686000;142;150
18697000;143;150
18708000;142;150
18720000;143;150
18732000;148;150
18743000;156;150
18754000;171;150
18766000;160;150
18777000;151;150
18788000;151;150
18800000;158;150
18811000;150;150
18823000;148;150
18835000;160;150
18847000;157;150
18858000;153;150
18869000;148;150
18881000;142;150
18893000;142;150
18904000;139;150
18915000;136;150
18927000;146;150
18939000;154;150
18951000;151;150
18962000;151;150
18973000;152;150
18984000;154;150
18996000;153;150
19008000;150;150
19020000;152;150
19032000;150;150
19043000;146;150
19055000;152;150
19067000;153;150
19079000;147;150
19091000;141;150
19103000;139;150
19115000;145;150
19127000;144;150
19139000;155;150
19151000;160;150
19163000;161;150
19174000;148;150
19185000;150;150
19197000;157;150
19209000;151;150
19221000;148;150
19233000;161;150
19244000;154;150
19256000;156;150
19268000;148;150
19280000;143;150
19291000;143;150
19302000;139;150
19313000;136;150
19325000;146;150
19336000;159;150
19347000;153;150
19358000;155;150
19370000;152;150
19381000;159;150
19393000;148;150
19405000;149;150
19417000;156;150
19428000;154;150
19439000;146;150
19451000;154;150
19463000;150;150
19474000;150;150
19486000;141;150
19498000;139;150
19509000;142;150
