Timestamp,real_rpm,rpm_set,real_rpm,rpm_set
14870000,196,210,201,210
14882000,214,210,211,210
14894000,206,210,210,210
14908000,229,210,228,210
14921000,209,210,209,210
14934000,219,210,219,210
14947000,214,210,214,210
14960000,209,210,209,210
14973000,214,210,214,210
14986000,197,210,197,210
14999000,192,210,192,210
15012000,195,210,196,210
15025000,214,210,214,210
15037000,236,210,236,210
15049000,212,210,212,210
15062000,224,210,228,210
15075000,213,210,213,210
15088000,213,210,223,210
15100000,222,210,222,210
15113000,208,210,208,210
15126000,200,210,203,210
15139000,198,210,197,210
15152000,195,210,196,210
15165000,219,210,215,210
15177000,206,210,206,210
15191000,231,210,231,210
15204000,212,210,210,210
15217000,211,210,216,210
15230000,214,210,214,210
15243000,205,210,206,210
15255000,212,210,213,210
15267000,207,210,204,210
15280000,196,210,196,210
15292000,202,210,197,210
15305000,204,210,204,210
15317000,224,210,224,210
15329000,219,210,219,210
15342000,213,210,214,210
15356000,213,210,211,210
15369000,209,210,209,210
15382000,215,210,215,210
15395000,207,210,207,210
15408000,203,210,202,210
15421000,199,210,198,210
15434000,191,210,194,210
15447000,215,210,219,210
15460000,209,210,206,210
15472000,211,210,212,210
15484000,216,210,215,210
15496000,214,210,214,210
15509000,217,210,212,210
15522000,210,210,210,210
15535000,215,210,211,210
15548000,207,210,207,210
15561000,198,210,199,210
15573000,199,210,200,210
15585000,198,210,201,210
15598000,214,210,214,210
15610000,230,210,222,210
15623000,212,210,212,210
15636000,224,210,218,210
15649000,213,210,213,210
15662000,224,210,221,210
15675000,217,210,217,210
15688000,210,210,210,210
15702000,202,210,199,210
15714000,193,210,190,210
15726000,202,210,209,210
15739000,212,210,212,210
15752000,211,210,211,210
15764000,230,210,224,210
15777000,208,210,214,210
15790000,222,210,220,210
15803000,214,210,213,210
15816000,215,210,215,210
15829000,211,210,211,210
15841000,197,210,197,210
15854000,194,210,194,210
15867000,194,210,194,210
15880000,214,210,215,210
15892000,236,210,236,210
15905000,211,210,216,210
15918000,227,210,225,210
15931000,213,210,213,210
15944000,223,210,223,210
15957000,224,210,220,210
15970000,209,210,209,210
15982000,202,210,203,210
15995000,196,210,195,210
16007000,193,210,195,210
16020000,217,210,217,210
16033000,210,210,210,210
16046000,230,210,230,210
16058000,213,210,211,210
16071000,217,210,217,210
16084000,215,210,215,210
16096000,206,210,207,210
16109000,212,210,212,210
16123000,202,210,202,210
16136000,195,210,194,210
16148000,198,210,197,210
16161000,209,210,209,210
16173000,236,210,236,210
16186000,216,210,211,210
16199000,220,210,220,210
16213000,213,210,212,210
16226000,211,210,215,210
16238000,217,210,220,210
16250000,209,210,208,210
16263000,203,210,202,210
16276000,199,210,197,210
16289000,191,210,194,210
16303000,220,210,220,210
16315000,210,210,205,210
16328000,211,210,222,210
16341000,215,210,214,210
16355000,209,210,211,210
16368000,212,210,212,210
16381000,205,210,206,210
16394000,211,210,211,210
16407000,203,210,201,210
16420000,192,210,192,210
16432000,197,210,195,210
16445000,202,210,202,210
16459000,236,210,236,210
16472000,211,210,211,210
16485000,227,210,227,210
16498000,214,210,212,210
16511000,214,210,214,210
16524000,222,210,222,210
16536000,207,210,208,210
16549000,201,210,201,210
16561000,197,210,197,210
16574000,195,210,195,210
16588000,219,210,215,210
16600000,205,210,205,210
16613000,212,210,216,210
16625000,216,210,215,210
16638000,212,210,212,210
16651000,212,210,213,210
16663000,206,210,206,210
16675000,212,210,212,210
16688000,207,210,207,210
16700000,199,210,199,210
16713000,197,210,202,210
16726000,202,210,202,210
16739000,218,210,221,210
16751000,228,210,221,210
16764000,213,210,213,210
16777000,214,210,214,210
16790000,210,210,208,210
16803000,217,210,217,210
16816000,215,210,211,210
16829000,204,210,204,210
16842000,200,210,199,210
16855000,190,210,190,210
16868000,212,210,217,210
16881000,212,210,212,210
16894000,211,210,211,210
16907000,216,210,216,210
16920000,215,210,209,210
16933000,209,210,209,210
16946000,209,210,206,210
16959000,213,210,213,210
16972000,207,210,207,210
16984000,199,210,199,210
16997000,197,210,200,210
17009000,198,210,202,210
17023000,215,210,219,210
17036000,223,210,218,210
17049000,212,210,212,210
17062000,213,210,213,210
17075000,210,210,206,210
17088000,220,210,220,210
17101000,216,210,216,210
17114000,208,210,208,210
17127000,202,210,199,210
17139000,190,210,190,210
17151000,209,210,209,210
17164000,211,210,210,210
17177000,209,210,209,210
17190000,222,210,215,210
17203000,212,210,214,210
17215000,216,210,216,210
17228000,213,210,211,210
17241000,216,210,216,210
17254000,212,210,205,210
17267000,199,210,196,210
17280000,197,210,197,210
17293000,195,210,197,210
17306000,212,210,219,210
17319000,228,210,225,210
17332000,215,210,215,210
17345000,222,210,218,210
17358000,213,210,213,210
17370000,225,210,220,210
17383000,215,210,215,210
17396000,210,210,208,210
17409000,201,210,201,210
17422000,192,210,191,210
17435000,208,210,208,210
17448000,211,210,211,210
17461000,212,210,212,210
17474000,225,210,220,210
17487000,214,210,214,210
17501000,214,210,214,210
17514000,212,210,207,210
17526000,215,210,214,210
17539000,212,210,208,210
17552000,198,210,199,210
17565000,197,210,199,210
17578000,200,210,201,210
17591000,215,210,217,210
17604000,229,210,229,210
17617000,216,210,211,210
17630000,220,210,220,210
17643000,212,210,209,210
17655000,224,210,224,210
17667000,222,210,216,210
17680000,212,210,212,210
17693000,203,210,203,210
17706000,195,210,195,210
17718000,198,210,205,210
17731000,214,210,213,210
17744000,212,210,210,210
17757000,232,210,227,210
17770000,213,210,213,210
17782000,221,210,221,210
17795000,213,210,215,210
17808000,210,210,216,210
17822000,215,210,215,210
17835000,199,210,199,210
17847000,194,210,195,210
17860000,196,210,197,210
17872000,215,210,215,210
17885000,237,210,233,210
17898000,212,210,212,210
17911000,227,210,227,210
17924000,212,210,212,210
17937000,216,210,224,210
17950000,224,210,216,210
17963000,209,210,211,210
17976000,203,210,203,210
17988000,197,210,197,210
18001000,195,210,196,210
18013000,214,210,214,210
18026000,205,210,211,210
18039000,229,210,229,210
18051000,207,210,207,210
18065000,219,210,219,210
18077000,215,210,215,210
18090000,206,210,209,210
18103000,214,210,214,210
18116000,204,210,197,210
18128000,195,210,193,210
18140000,200,210,196,210
18153000,203,210,203,210
18166000,229,210,234,210
18180000,211,210,211,210
18193000,223,210,223,210
18206000,212,210,212,210
18219000,211,210,213,210
18231000,216,210,221,210
18244000,208,210,207,210
18257000,203,210,201,210
18269000,200,210,198,210
18282000,193,210,193,210
18295000,218,210,218,210
18307000,206,210,206,210
18320000,210,210,210,210
18331000,215,210,215,210
18345000,212,210,212,210
18358000,212,210,212,210
18371000,206,210,206,210
18383000,213,210,213,210
18396000,207,210,207,210
18409000,198,210,198,210
18422000,200,210,200,210
18434000,201,210,201,210
18447000,219,210,219,210
18459000,219,210,219,210
18471000,210,210,210,210
18484000,218,210,218,210
18495000,213,210,213,210
18508000,225,210,224,210
18521000,217,210,217,210
18533000,213,210,213,210
18546000,203,210,203,210
18559000,195,210,195,210
18572000,199,210,204,210
18584000,214,210,213,210
18598000,212,210,210,210
18610000,232,210,225,210
18624000,210,210,212,210
18637000,223,210,223,210
18649000,214,210,214,210
18662000,210,210,210,210
18675000,216,210,216,210
18688000,200,210,199,210
18701000,194,210,195,210
18713000,195,210,195,210
18726000,212,210,212,210
18739000,233,210,233,210
18751000,210,210,210,210
18765000,226,210,226,210
18778000,212,210,212,210
18790000,215,210,222,210
18803000,224,210,224,210
18816000,208,210,208,210
18828000,201,210,201,210
18841000,195,210,195,210
18854000,193,210,196,210
18867000,218,210,213,210
18879000,204,210,204,210
18892000,216,210,216,210
18905000,213,210,211,210
18918000,211,210,211,210
18931000,214,210,214,210
18944000,206,210,207,210
18957000,211,210,211,210
18969000,202,210,202,210
18982000,193,210,193,210
18995000,196,210,196,210
19008000,203,210,212,210
19021000,237,210,237,210
19034000,213,210,213,210
19047000,216,210,224,210
19060000,211,210,211,210
19073000,210,210,212,210
19086000,217,210,223,210
19099000,207,210,207,210
19112000,201,210,202,210
19125000,197,210,197,210
19139000,194,210,194,210
19153000,217,210,213,210
19166000,211,210,211,210
19179000,231,210,231,210
19192000,210,210,210,210
19204000,216,210,223,210
19217000,216,210,216,210
19230000,207,210,213,210
19243000,215,210,215,210
19255000,203,210,200,210
19269000,194,210,194,210
19281000,197,210,197,210
19294000,208,210,213,210
19307000,238,210,238,210
19320000,211,210,212,210
19333000,227,210,227,210
19346000,212,210,213,210
19359000,218,210,218,210
19372000,222,210,222,210
19385000,208,210,208,210
19398000,202,210,202,210
19411000,197,210,197,210
19423000,194,210,195,210
19436000,219,210,211,210
19449000,205,210,205,210
19461000,212,210,223,210
19474000,213,210,210,210
19486000,212,210,213,210
19499000,213,210,214,210
19512000,205,210,207,210
19524000,212,210,212,210
19537000,208,210,205,210
19550000,198,210,198,210
19563000,201,210,199,210
19576000,204,210,204,210
19587000,220,210,220,210
19600000,220,210,215,210
19613000,213,210,213,210
19626000,214,210,214,210
19639000,209,210,209,210
19652000,216,210,216,210
19665000,208,210,208,210
19678000,203,210,203,210
19690000,200,210,197,210
19702000,192,210,191,210
19715000,213,210,213,210
19727000,212,210,212,210
19740000,210,210,210,210
19753000,219,210,219,210
19765000,214,210,214,210
19778000,220,210,215,210
19791000,212,210,212,210
19804000,214,210,214,210
19817000,213,210,208,210
19830000,199,210,198,210
19842000,197,210,200,210
19854000,196,210,200,210
19867000,214,210,215,210
19880000,230,210,230,210
19893000,214,210,213,210
19906000,226,210,218,210
19918000,213,210,213,210
19931000,222,210,224,210
19944000,219,210,219,210
19957000,209,210,212,210
19970000,203,210,203,210
19984000,193,210,193,210
19996000,199,210,199,210
20008000,214,210,212,210
20021000,209,210,209,210
20034000,232,210,226,210
20046000,209,210,212,210
20059000,221,210,221,210
20072000,215,210,214,210
20085000,210,210,210,210
20099000,214,210,214,210
20111000,199,210,199,210
20124000,193,210,195,210
20136000,197,210,196,210
20149000,214,210,214,210
20161000,238,210,238,210
20174000,211,210,211,210
20187000,228,210,228,210
20200000,212,210,213,210
20212000,211,210,217,210
20225000,216,210,224,210
20238000,208,210,208,210
20250000,202,210,202,210
20262000,199,210,198,210
20275000,191,210,194,210
20288000,218,210,217,210
20301000,210,210,204,210
20314000,211,210,211,210
20327000,215,210,214,210
20339000,213,210,211,210
20351000,214,210,213,210
20364000,208,210,205,210
20376000,214,210,212,210
20389000,207,210,207,210
20401000,198,210,198,210
20414000,199,210,200,210
20426000,200,210,201,210
20439000,215,210,218,210
20453000,224,210,218,210
20465000,214,210,213,210
20477000,217,210,217,210
20490000,213,210,209,210
20504000,222,210,216,210
20517000,217,210,217,210
20530000,210,210,200,210
20542000,203,210,197,210
20555000,188,210,188,210
20567000,206,210,206,210
20579000,211,210,211,210
20592000,211,210,211,210
20605000,224,210,224,210
20618000,213,210,213,210
20631000,219,210,219,210
20644000,213,210,211,210
20656000,212,210,213,210
20669000,214,210,212,210
20681000,198,210,198,210
20694000,192,210,197,210
20707000,197,210,197,210
20720000,214,210,215,210
20733000,229,210,229,210
20745000,214,210,214,210
20758000,225,210,224,210
20772000,211,210,211,210
20785000,224,210,224,210
20797000,218,210,218,210
20810000,207,210,212,210
20822000,199,210,203,210
20835000,195,210,195,210
20848000,193,210,199,210
20861000,214,210,214,210
20873000,210,210,210,210
20887000,230,210,230,210
20900000,209,210,210,210
20913000,221,210,221,210
20925000,214,210,214,210
20939000,208,210,208,210
20951000,212,210,212,210
20964000,200,210,197,210
20977000,192,210,192,210
20989000,196,210,195,210
21003000,204,210,213,210
21015000,234,210,236,210
21028000,212,210,214,210
21041000,219,210,227,210
21054000,212,210,212,210
21067000,211,210,215,210
21079000,222,210,222,210
21092000,206,210,206,210
21105000,199,210,199,210
21118000,195,210,195,210
21131000,192,210,192,210
21144000,216,210,214,210
21156000,205,210,205,210
21169000,223,210,223,210
21182000,215,210,208,210
21194000,210,210,212,210
21207000,213,210,213,210
21220000,205,210,205,210
21233000,210,210,210,210
21246000,203,210,202,210
21259000,193,210,193,210
21272000,197,210,196,210
21285000,202,210,202,210
21298000,227,210,236,210
21311000,218,210,211,210
21324000,217,210,217,210
21337000,213,210,211,210
21350000,211,210,213,210
21363000,215,210,220,210
21376000,207,210,207,210
21389000,201,210,199,210
21402000,196,210,196,210
21415000,192,210,194,210
21429000,219,210,214,210
21441000,206,210,206,210
21454000,216,210,231,210
21468000,209,210,209,210
21481000,218,210,218,210
21494000,213,210,213,210
21508000,208,210,213,210
21521000,215,210,215,210
21534000,201,210,199,210
21547000,194,210,194,210
21560000,196,210,197,210
21573000,215,210,215,210
21586000,235,210,230,210
21599000,215,210,215,210
21612000,228,210,228,210
21625000,212,210,212,210
21638000,221,210,224,210
21651000,222,210,221,210
21664000,208,210,212,210
21676000,201,210,203,210
21689000,197,210,197,210
21702000,195,210,199,210
21715000,217,210,214,210
21727000,205,210,210,210
21740000,229,210,231,210
21753000,212,210,211,210
21765000,208,210,215,210
21778000,215,210,215,210
21791000,206,210,207,210
21803000,212,210,212,210
21816000,205,210,203,210
21829000,194,210,194,210
21841000,198,210,198,210
21854000,204,210,208,210
21867000,233,210,233,210
21880000,213,210,212,210
21893000,218,210,218,210
21905000,213,210,213,210
21918000,210,210,211,210
21931000,216,210,216,210
21944000,210,210,208,210
21957000,203,210,203,210
21970000,199,210,197,210
21982000,191,210,193,210
21995000,219,210,219,210
22008000,209,210,206,210
22021000,211,210,211,210
22034000,217,210,215,210
22047000,213,210,211,210
22059000,213,210,211,210
22072000,207,210,205,210
22085000,214,210,213,210
22098000,208,210,202,210
22110000,199,210,197,210
22124000,199,210,199,210
22137000,201,210,202,210
22150000,222,210,229,210
22163000,220,210,219,210
22175000,213,210,213,210
22187000,213,210,213,210
22199000,208,210,208,210
22212000,222,210,215,210
22224000,216,210,215,210
22238000,208,210,203,210
22251000,200,210,200,210
22263000,190,210,190,210
22276000,206,210,211,210
22288000,212,210,210,210
22301000,209,210,209,210
22314000,225,210,218,210
22327000,212,210,212,210
22339000,220,210,220,210
22352000,212,210,212,210
22365000,214,210,214,210
22377000,213,210,213,210
22390000,199,210,199,210
22404000,197,210,199,210
22417000,197,210,198,210
22430000,213,210,217,210
22443000,230,210,228,210
22456000,214,210,213,210
22468000,227,210,219,210
22481000,210,210,213,210
22494000,225,210,224,210
22506000,222,210,222,210
22519000,208,210,212,210
22531000,201,210,203,210
22544000,197,210,197,210
22556000,195,210,198,210
22569000,216,210,213,210
22582000,207,210,211,210
22595000,225,210,230,210
22607000,212,210,209,210
22620000,212,210,222,210
22634000,213,210,213,210
22647000,207,210,209,210
22660000,214,210,214,210
22673000,203,210,200,210
22685000,195,210,194,210
22698000,196,210,196,210
22710000,203,210,215,210
22723000,231,210,234,210
22735000,214,210,210,210
22747000,218,210,218,210
22760000,213,210,213,210
22773000,211,210,211,210
22786000,216,210,222,210
22799000,208,210,208,210
22812000,202,210,201,210
22825000,198,210,197,210
22838000,192,210,194,210
22851000,220,210,220,210
22863000,209,210,205,210
22876000,210,210,220,210
22889000,216,210,215,210
22901000,212,210,211,210
22914000,212,210,212,210
22926000,207,210,207,210
22939000,214,210,213,210
22951000,207,210,207,210
22964000,199,210,199,210
22977000,200,210,200,210
22990000,203,210,203,210
23002000,219,210,220,210
23016000,220,210,219,210
23028000,213,210,213,210
23041000,212,210,212,210
23054000,210,210,209,210
23067000,217,210,217,210
23079000,217,210,217,210
23092000,212,210,203,210
23104000,203,210,201,210
23118000,192,210,189,210
23131000,213,210,213,210
23144000,212,210,211,210
23157000,211,210,211,210
23170000,221,210,216,210
23182000,213,210,213,210
23195000,222,210,216,210
23207000,213,210,213,210
23219000,215,210,215,210
23232000,216,210,206,210
23244000,199,210,196,210
23257000,196,210,196,210
23270000,197,210,199,210
23282000,215,210,216,210
23295000,236,210,232,210
23307000,211,210,215,210
23320000,227,210,227,210
23334000,212,210,213,210
23346000,219,210,224,210
23360000,223,210,215,210
23373000,208,210,210,210
23386000,203,210,202,210
23399000,195,210,192,210
23412000,196,210,196,210
23425000,214,210,212,210
23437000,212,210,212,210
